Hour,Minute,Seconds,Latitude deg*10001750/90,Longitude deg*65536*65536/360,Altitude meters,Current mass slugs,TAT degCelsius*256,IAS kts*128,Prop1 thrust lbf,Pitch deg*(-1)*65536*65536/360,Incidence Alpha rad,Incidence Beta rad,Dynamic pressure lbf_sqft,Ambient pressure hPa,Ambient temperature degCelsius,Bank angle deg*65536*65536/360,Heading deg*65536*65536/360,Variometer reading (TAS z body) ft_sec,Engine N1% *65536/N1scaler,Engine N1scaler,Empty weight lbs*256,Payload weight lbs*256,Reciprocating engine power hp*550
0238,0239,023A,0564,056C,0574,30C8,11D0,02BC,2410,0578,2ED0,2ED8,30D8,3498,34A8,057C,0580,3188,0898,08C8,1330,1400,3820
15,15,58,4673876,16638791,2082,71.3561197598571,205,10187,258.897228295449,-34351778,0.0693164173333272,0.000352727015133527,21.4565971940847,786.995788574219,-0.232040598988533,23784990,1812780178,-10.2753478490768,12980,10801,422400,0,47887.2012077612
15,15,59,4673834,16643597,2081,71.3557934698458,204,10132,262.083156789868,-30202855,0.0642142183111936,-0.00050171327285809,21.217536865636,787.094543457031,-0.225532874464989,23371802,1807727145,-9.46642320114056,12987,10800,422400,0,47802.9062524404
15,16,0,4673794,16648232,2080,71.3554671798344,213,10275,256.412940252323,-30730224,0.0622386182679802,2.96954288825059E-05,21.8155545091632,787.193298339844,-0.219025507569313,24767382,1802195408,-9.30350036965771,13000,10801,422400,0,47675.1217990981
15,16,1,4673755,16652927,2079,71.3551484779629,217,10297,256.083315817895,-28442452,0.0614530735876717,0.0042751055507897,21.8913179217713,787.292053222656,-0.209030777215958,24631889,1798260317,-9.20167022044266,13006,10801,422400,0,47613.9391604666
15,16,2,4673715,16657682,2078,71.3548297760913,221,10363,253.837324390388,-24205227,0.0521457520085351,-0.00850605582039986,22.1562320201789,787.390808105469,-0.202523499727249,25065226,1794285892,-7.85591398510543,13016,10800,422400,0,47505.6748032887
15,16,3,4673674,16662510,2077,71.35450348608,228,10464,250.57782154259,-8278855,0.0439707731436021,-0.00487783441555479,22.5377167096273,787.489562988281,-0.196015998721123,27893953,1788043544,-6.68181230741432,13028,10800,422400,0,47381.9806249504
15,16,4,4673634,16667394,2075,71.3541847842084,238,10582,246.125895561981,1412623,0.0394944041000375,-0.00279517560947511,23.0991880398243,787.687072753906,-0.183011546730995,28267611,1785052094,-6.07568897478567,13045,10800,422400,0,47206.2844016708
15,16,5,4673594,16672363,2072,71.3538584941971,249,10690,242.89142877841,-1825230,0.0582416998726011,-0.028070827800962,23.5916960125787,787.983337402344,-0.163613870739937,22621603,1793911858,-9.04705565289203,13058,10800,422400,0,47090.9484221233
15,16,6,4673553,16677395,2070,71.3535397923255,255,10745,241.631894707476,-26930342,0.0771592378196535,0.00113704848530476,23.8842685848504,788.180847167969,-0.150507479906082,19535487,1772450031,-12.0580920013364,13072,10800,422400,0,46941.2177982962
15,16,7,4673512,16682485,2069,71.3532286785938,255,10686,244.208679281452,-42311162,0.0717456002810361,-0.0361079592713381,23.6759268469197,788.279602050781,-0.143999621272087,14606461,1797025484,-11.1567668741952,13077,10799,422400,0,46885.8798325479
15,16,8,4673471,16687584,2069,71.3529099767223,257,10738,241.60429437041,-52134799,0.0624925639756755,-0.0173667121131622,23.8995280847153,788.279602050781,-0.143987506628036,502734,1779498249,-9.77055020370527,13079,10800,422400,0,46872.2632229502
15,16,9,4673431,16692663,2070,71.3525912748507,250,10633,245.404934312707,-68658036,0.0640943547113013,-0.021765494630718,23.4638759612627,788.180847167969,-0.15047125518322,-1869000,1783225593,-9.92854988988445,13072,10800,422400,0,46936.8648986553
15,16,10,4673391,16697700,2073,71.3522725729792,240,10499,250.596622266242,-71526028,0.055843193150674,-0.0329737183864635,22.8474238141004,787.983337402344,-0.163451969623566,-12329738,1793621408,-8.53567412678721,13060,10799,422400,0,47045.4435961081
15,16,11,4673351,16702670,2075,71.3519538711076,233,10439,251.700629926836,-61078054,0.0461960451190882,-0.00286721832429904,22.6011360995897,787.687072753906,-0.179238468408585,-17069102,1778303852,-7.02899718419734,13049,10800,422400,0,47145.518232239
15,16,12,4673309,16707841,2076,71.3516351692361,225,10345,255.836501030937,-39564589,0.0455547064017166,-0.0283585915240401,22.0801869155929,787.588317871094,-0.185925051569939,-21693017,1800483889,-6.8487487266107,13030,10799,422400,0,47354.6969284655
15,16,13,4673269,16712726,2077,71.3513164673645,223,10335,255.849868928398,-29797329,0.0502957664411475,-0.0220784730976646,22.0682012309721,787.489562988281,-0.192410573363304,-29751867,1800725320,-7.56048020375123,13029,10800,422400,0,47362.5556014994
15,16,14,4673229,16717562,2076,71.3509901773532,231,10489,249.209807682583,-17071524,0.0420920407928707,-0.0245517881604983,22.704395781084,787.588317871094,-0.187526941299438,-36946171,1812165271,-6.4182884647016,13032,10800,422400,0,47338.2160505817
15,16,15,4673189,16722351,2075,71.3506714754816,236,10525,248.471397592811,-3544627,0.0426963191578579,-0.0345245703512449,22.8499335864247,787.687072753906,-0.179395541548729,-43035809,1821032029,-6.52862358659009,13038,10800,422400,0,47278.569262427
15,16,16,4673147,16727087,2073,71.3503527736101,244,10616,245.755010455546,4755962,0.0434231762122072,-0.0197633036010956,23.2440654919131,787.884582519531,-0.166392877697945,-47902273,1827584334,-6.69871390950394,13056,10800,422400,0,47092.3614715844
15,16,17,4673105,16731769,2070,71.3500340717386,262,10860,236.652306177194,13979017,0.0467492843891854,-0.0174734595458302,24.3462489541878,788.180847167969,-0.147299751639366,-54490938,1835951891,-7.37962350635019,13075,10801,422400,0,46906.616415062
15,16,18,4673062,16736385,2067,71.349715369867,273,10995,233.013345968703,10279288,0.0568173095126825,-0.00957463730283463,24.9218387340273,788.477111816406,-0.127801463007927,-60697448,1841659956,-9.07232590804887,13094,10801,422400,0,46717.9829369805
15,16,19,4673019,16740917,2064,71.3493966679955,277,10985,234.317141674792,-20739059,0.0668491286904477,0.0144328804517188,24.9449989456019,788.773376464844,-0.109520360827446,-58658624,1844450827,-10.6752404871497,13109,10800,422400,0,46556.3906868785
15,16,20,4672974,16745346,2063,71.3490855542637,284,11044,232.526607373228,-32751614,0.0595284035899858,-0.00334352677240571,25.1785220108439,788.872131347656,-0.10138962417841,-54400430,1861011282,-9.55201705869074,13116,10800,422400,0,46493.4423566822
15,16,21,4672930,16749657,2063,71.348774440532,281,10974,235.328474722808,-41544552,0.0545091586973641,0.0129038440242828,24.8718786719088,788.872131347656,-0.0978952646255493,-50958313,1867085774,-8.6934087034145,13118,10800,422400,0,46469.4373955555
